"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"Washington"	"53"	"Medium Metro"	"3"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	186	1367669	13.600	11.645	15.554	0.997	14.039	11.927	16.150	1.077
	"Washington"	"53"	"Medium Metro"	"3"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	10	25272	Unreliable	18.975	72.770	12.513	Unreliable	19.317	74.083	12.968
	"Washington"	"53"	"Medium Metro"	"3"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	20	70357	28.426	17.364	43.902	6.356	27.118	16.564	41.881	6.137
	"Washington"	"53"	"Medium Metro"	"3"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	13	52281	Unreliable	13.240	42.521	6.896	Unreliable	12.638	52.466	9.281
	"Washington"	"53"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	25	155069	16.122	10.433	23.799	3.224	16.072	9.817	24.822	3.561
	"Washington"	"53"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	506	1340817	37.738	34.450	41.026	1.678	37.919	34.505	41.333	1.742
	"Washington"	"53"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	72	807717	8.914	6.975	11.226	1.051	9.204	7.073	11.776	1.160
	"Washington"	"53"	"Small Metro"	"4"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	15	25215	Unreliable	33.295	98.117	15.360	Unreliable	30.668	94.119	14.909
	"Washington"	"53"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	34	209931	16.196	11.216	22.632	2.778	13.780	9.363	19.560	2.494
	"Washington"	"53"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	299	774130	38.624	34.246	43.002	2.234	38.968	34.318	43.618	2.372
	"Washington"	"53"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	67	571384	11.726	9.087	14.891	1.433	12.009	9.047	15.632	1.625
	"Washington"	"53"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	11	83794	Unreliable	6.553	23.489	3.958	Unreliable	5.609	23.287	4.068
	"Washington"	"53"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	228	570473	39.967	34.779	45.155	2.647	39.051	33.600	44.503	2.781
	"Washington"	"53"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	36	170237	21.147	14.811	29.276	3.524	18.880	12.218	27.871	3.778
	"Washington"	"53"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	72	166719	43.186	33.791	54.386	5.090	43.866	32.859	57.377	6.036
	"West Virginia"	"54"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	57966	Unreliable	18.404	49.077	7.319	Unreliable	17.945	49.322	7.468
	"West Virginia"	"54"	"Medium Metro"	"3"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	35	382668	9.146	6.371	12.720	1.546	9.858	6.785	13.844	1.710
	"West Virginia"	"54"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	141	360472	39.115	32.659	45.572	3.294	39.115	32.496	45.734	3.377
	"West Virginia"	"54"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	111	890202	12.469	10.149	14.789	1.184	13.329	10.735	15.924	1.324
	"West Virginia"	"54"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	314	847890	37.033	32.937	41.129	2.090	37.872	33.539	42.206	2.211
	"West Virginia"	"54"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	27	365589	7.385	4.867	10.745	1.421	8.037	5.201	11.864	1.609
	"West Virginia"	"54"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	152	346915	43.815	36.849	50.780	3.554	43.542	36.344	50.741	3.673
	"West Virginia"	"54"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	48	489830	9.799	7.225	12.992	1.414	10.989	7.985	14.752	1.649
	"West Virginia"	"54"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	206	474792	43.387	37.462	49.312	3.023	43.442	37.153	49.731	3.209
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	317237	Unreliable	1.512	5.797	0.997	Unreliable	1.379	5.288	0.925
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	13	126466	Unreliable	5.473	17.578	2.851	Unreliable	4.436	14.995	2.436
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	66	673793	9.795	7.576	12.462	1.206	9.621	7.342	12.384	1.246
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	34	254174	13.377	9.264	18.693	2.294	13.573	9.222	19.266	2.448
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	15	134337	Unreliable	6.249	18.417	2.883	Unreliable	5.207	15.980	2.518
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	213	629560	33.833	29.289	38.377	2.318	33.139	28.510	37.767	2.361
	"Wisconsin"	"55"	"Large Fringe Metro"	"2"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	78	1040243	7.498	5.927	9.358	0.849	7.239	5.643	9.146	0.865
	"Wisconsin"	"55"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	283	996259	28.406	25.097	31.716	1.689	29.141	25.618	32.664	1.797
	"Wisconsin"	"55"	"Medium Metro"	"3"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	104	1088885	9.551	7.715	11.387	0.937	9.685	7.765	11.604	0.979
	"Wisconsin"	"55"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	323	1054362	30.635	27.294	33.976	1.705	30.575	27.160	33.990	1.742
	"Wisconsin"	"55"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	168	1546450	10.864	9.221	12.506	0.838	11.445	9.641	13.250	0.921
	"Wisconsin"	"55"	"Small Metro"	"4"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	10	47952	Unreliable	10.000	38.352	6.595	Unreliable	7.717	35.221	6.197
	"Wisconsin"	"55"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	15	73006	Unreliable	11.500	33.888	5.305	Unreliable	9.964	30.580	4.914
	"Wisconsin"	"55"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	483	1494010	32.329	29.446	35.212	1.471	32.777	29.761	35.793	1.539
	"Wisconsin"	"55"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	64	896997	7.135	5.495	9.111	0.892	6.847	5.172	8.891	0.916
	"Wisconsin"	"55"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	292	892743	32.708	28.957	36.460	1.914	33.345	29.328	37.363	2.050
	"Wisconsin"	"55"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	59	833075	7.082	5.391	9.136	0.922	7.614	5.651	10.039	1.080
	"Wisconsin"	"55"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	11	18556	Unreliable	29.593	106.069	17.874	Unreliable	27.748	106.412	17.877
	"Wisconsin"	"55"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	309	847939	36.441	32.378	40.505	2.073	38.327	33.728	42.926	2.346
	"Wyoming"	"56"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	26	182112	14.277	9.326	20.919	2.800	15.608	10.000	23.223	3.154
	"Wyoming"	"56"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	104	182056	57.125	46.146	68.104	5.602	58.667	47.155	70.179	5.874
	"Wyoming"	"56"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	33	244289	13.509	9.299	18.971	2.352	14.767	10.033	20.961	2.639
	"Wyoming"	"56"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	121	255317	47.392	38.948	55.836	4.308	47.830	39.033	56.627	4.488
	"Wyoming"	"56"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	24	172598	13.905	8.909	20.690	2.838	13.732	8.501	20.991	3.019
	"Wyoming"	"56"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	106	178777	59.292	48.004	70.579	5.759	64.735	51.952	77.519	6.522
